scenario_id,scenario,workflow,scenario_family,daily_sensor_groups,fallback_sensor_groups,daily_sensors,fallback_sensors,n_train,n_test,n_total,n_daily_used,n_fallback_used,train_r_squared,train_rmse,train_mae,train_bias,test_calib_r_squared,test_calib_rmse,test_calib_mae,test_calib_bias,train_slope,train_intercept,test_calib_slope,test_calib_intercept,slope,intercept
61,daily[gcomc+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,9702,4158,13860,13860,0,0.7882134483583951,0.07870203176614268,0.05227701897873291,-0.00024632286796536797,0.8325098340530845,0.07137849448019674,0.05059323730824648,0.0008237192719270554,1.00048965665297,-0.0005633975870521502,1.017660337810477,-0.010561968366487928,1.00048965665297,-0.0005633975870521502
98,daily[gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,10129,4342,14471,14471,0,0.7917575857909809,0.07914879178657627,0.05220849151141936,-0.00037444807820778654,0.8242064565475825,0.07221719808822226,0.050456179942816176,-0.0007192259559254144,1.0057519306781137,-0.0040871031349898335,1.0135448708379968,-0.00946548620882015,1.0057519306781137,-0.0040871031349898335
24,daily[gcomc+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"gcomc, viirs_sr_vj109ga",,"gcomc, viirs_sr_vj109ga",,6459,2769,9228,9228,0,0.7937360229279121,0.08195372142569231,0.055518769031583835,-0.0011829692421427471,0.8219086486382429,0.07503400696394104,0.05312978046288561,0.0009823586193766533,1.0057752340606572,-0.004908496373842164,0.997298860796042,0.0027253536551500313,1.0057752340606572,-0.004908496373842164
23,daily[gcomc+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"gcomc, viirs_sr_vnp09ga",,"gcomc, viirs_sr_vnp09ga",,9496,4071,13567,13567,0,0.792649929882305,0.07791465814627845,0.05220224717354676,-0.0007082275884582974,0.8201579926903206,0.07290513598185307,0.05089115086785701,0.001484120932193301,1.0035693840835533,-0.0030228685318096638,1.0043494577108458,-0.0013255599907054938,1.0035693840835533,-0.0030228685318096638
25,daily[gcomc+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"gcomc, viirs_sr_vj209ga",,"gcomc, viirs_sr_vj209ga",,5714,2450,8164,8164,0,0.804975330244535,0.07944813845294506,0.055485103102905144,0.0005216689289464473,0.8093233508783289,0.07772771408777451,0.055313557075775295,0.001659732778013642,1.0026209548727654,-0.0011759683028331747,0.9963686082836862,0.00400964275262472,1.0026209548727654,-0.0011759683028331747
62,daily[gcomc+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,"gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,6664,2857,9521,9521,0,0.8017024288174865,0.07980361731609459,0.05462344243397359,0.0003308759283713479,0.8071483687658041,0.08057289131695444,0.054783134504849514,-0.0023065748870072494,1.0082221834688208,-0.004967178111524029,0.9970197779906093,-0.00039551531102133275,1.0082221834688208,-0.004967178111524029
4,daily[gcomc],daily_only_or_16day_only_combinations,daily,gcomc,,gcomc,,5202,2230,7432,7432,0,0.8217359739826876,0.07556094607582046,0.054684361949250276,2.7348481353320825e-06,0.7957159943824881,0.07866819276421329,0.056548776451382135,0.0017974537967898497,1.0000412493192459,-2.4120276719163947e-05,0.9941304992126242,0.00562009009692388,1.0000412493192459,-2.4120276719163947e-05
60,daily[gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,9996,4284,14280,14280,0,0.8036373985903998,0.0765494837136621,0.0514687911529612,-0.0011463280093704147,0.7951292502781594,0.07782340047920194,0.05203588871976115,0.0013539897484904696,1.0116247332365573,-0.00866210518296251,0.9904342432891101,0.007529951779084221,1.0116247332365573,-0.00866210518296251
131,16day[mcd43a3_bluesky+viirs_vj143ma3_bluesky],daily_only_or_16day_only_combinations,16day,,"mcd43a3_bluesky, viirs_vj143ma3_bluesky",,"mcd43a3_bluesky, mcd43a3_bluesky_2020, mcd43a3_bluesky_2021, mcd43a3_bluesky_2022, mcd43a3_bluesky_2023, mcd43a3_bluesky_2024, mcd43a3_bluesky_2025, viirs_vj143ma3_bluesky",28086,12037,40123,0,40123,0.7881416678628611,0.09823350774094565,0.06954850650751264,0.023240021458733887,0.7908697399066432,0.09372710869874853,0.06513753345490085,0.00017872512427831287,1.0390190810848188,0.00047675626947629723,0.9968707670383128,0.0020768696630729666,1.0390190810848188,0.00047675626947629723
128,16day[mcd43a3_bluesky],daily_only_or_16day_only_combinations,16day,,mcd43a3_bluesky,,"mcd43a3_bluesky, mcd43a3_bluesky_2020, mcd43a3_bluesky_2021, mcd43a3_bluesky_2022, mcd43a3_bluesky_2023, mcd43a3_bluesky_2024, mcd43a3_bluesky_2025",27636,11844,39480,0,39480,0.7945755060648044,0.09607414825674061,0.06781985680742511,0.021561153256259954,0.7898797566462751,0.09410953883530532,0.06473544439812955,0.0006102026481459804,1.024279880032178,0.007398062744456757,0.9936055723410296,0.004488819656980114,1.024279880032178,0.007398062744456757
48,daily[myd10+gcomc+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"myd10, gcomc, viirs_sr_vnp09ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vnp09ga",,17754,7610,25364,25364,0,0.7826717455891059,0.09267256391111389,0.06180873148161915,-0.00026975210264353576,0.7896727162281243,0.08749879866446808,0.059090865999977434,0.0009707102085813006,0.8641616147008205,0.08344874834996352,1.0087588660689844,-0.004421830933548754,0.8641616147008205,0.08344874834996352
49,daily[myd10+gcomc+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"myd10, gcomc, viirs_sr_vj109ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vj109ga",,17531,7514,25045,25045,0,0.7796762870190737,0.09415240250391002,0.06355698776741202,-5.025432158272159e-06,0.7890240011514316,0.08774616496457362,0.05933147803980683,0.0006629021259547704,0.8542281742686486,0.0898213355579428,0.994511271158273,0.004036972799252636,0.8542281742686486,0.0898213355579428
130,16day[viirs_vnp43ma3_bluesky],daily_only_or_16day_only_combinations,16day,,viirs_vnp43ma3_bluesky,,viirs_vnp43ma3_bluesky,21282,9122,30404,0,30404,0.7793536667029951,0.09943158554857522,0.07298313436331172,0.027891785585001414,0.7889664806437984,0.09280426734247631,0.06541973228099181,-0.000679560992554634,1.0784442131245338,-0.018463708708624016,1.009095679469484,-0.006304605033598976,1.0784442131245338,-0.018463708708624016
119,daily[sice+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,11655,4996,16651,16651,0,0.7787906766202496,0.08769791051297443,0.05909675663203347,-0.002174301185369655,0.7888149784000086,0.08555695606228601,0.057136800016731944,-0.0025712638025530577,1.0129708693604018,-0.010266781596188657,1.0107759920536359,-0.009305021697741722,1.0129708693604018,-0.010266781596188657
92,daily[myd10+gcomc+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,17593,7541,25134,25134,0,0.781292132602043,0.09386487449360596,0.06320082772750525,0.0002758294028875122,0.7860876273764037,0.08864701870427034,0.060288115266475775,0.00031975113764903974,0.8526918845790823,0.09091234027841333,1.010239158151903,-0.005991381701135223,0.8526918845790823,0.09091234027841333
95,daily[sice+gcomc+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,11442,4904,16346,16346,0,0.7732139684725268,0.08882655010019179,0.05937826136945027,-0.0024294089487778936,0.7859592072597841,0.08583175627422825,0.059269806355242774,0.00012781070978330753,1.0050446782592164,-0.005566230936100758,1.0155112147472165,-0.009549276592578204,1.0050446782592164,-0.005566230936100758
94,daily[sice+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,11575,4962,16537,16537,0,0.7784474134401099,0.08756456324754279,0.05892754268073434,-0.003157759401627068,0.7857883233142442,0.0865594116524361,0.058151228526005544,0.0004346850363103114,1.012909079755584,-0.011236150617345952,1.0044003679568463,-0.0022888242679544035,1.012909079755584,-0.011236150617345952
2,daily[myd10],daily_only_or_16day_only_combinations,daily,myd10,,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025",,16272,6975,23247,23247,0,0.7678922562159911,0.09994354524107027,0.06813167962045232,-0.0008471184894296955,0.7850783083758051,0.08841332626376891,0.061020736352371235,-0.0002966442109170355,0.8107246257405266,0.11548736475518462,1.0033257948762564,-0.0023388265464414637,0.8107246257405266,0.11548736475518462
133,16day[viirs_vj143ma3_bluesky+viirs_vnp43ma3_bluesky],daily_only_or_16day_only_combinations,16day,,"viirs_vj143ma3_bluesky, viirs_vnp43ma3_bluesky",,"viirs_vj143ma3_bluesky, viirs_vnp43ma3_bluesky",22642,9704,32346,0,32346,0.77922236242181,0.10081631562908022,0.07363132225598445,0.02769593458660896,0.7840818687938469,0.09436418897901583,0.06700092684685932,-0.0006603505564593303,1.0891567273665195,-0.024843628503576243,0.9952625231175501,0.002271966825511229,1.0891567273665195,-0.024843628503576243
118,daily[myd10+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,17971,7703,25674,25674,0,0.786152252565656,0.09145997166598042,0.06058724834383173,0.0001650920369298681,0.7838127901894116,0.08870581331791262,0.05952553712571201,-0.0017182779250895816,0.8738802277489665,0.07798216864541907,1.0007219665716691,-0.0021628647145005564,0.8738802277489665,0.07798216864541907
116,daily[myd10+sice+gcomc+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,18155,7781,25936,25936,0,0.7657164280468091,0.09673134769623312,0.06502160746363721,-0.0013688109632424494,0.7835193974078577,0.09068572774604612,0.06266643937367136,-0.0003731437394380629,0.8710848447692248,0.07756752251219146,1.018351005288356,-0.011587250225073453,0.8710848447692248,0.07756752251219146
134,16day[mcd43a3_bluesky+viirs_vj143ma3_bluesky+viirs_vnp43ma3_bluesky],daily_only_or_16day_only_combinations,16day,,"mcd43a3_bluesky, viirs_vj143ma3_bluesky, viirs_vnp43ma3_bluesky",,"mcd43a3_bluesky, mcd43a3_bluesky_2020, mcd43a3_bluesky_2021, mcd43a3_bluesky_2022, mcd43a3_bluesky_2023, mcd43a3_bluesky_2024, mcd43a3_bluesky_2025, viirs_vj143ma3_bluesky, viirs_vnp43ma3_bluesky",28567,12243,40810,0,40810,0.786901893750423,0.09895362499792675,0.07044324719198142,0.024133516283590624,0.7824287168907008,0.09578165671185643,0.06657300183883327,0.0017959633589105112,1.0517060189326852,-0.00602615141103624,1.0028962486036743,3.067837377668248e-05,1.0517060189326852,-0.00602615141103624
16,daily[myd10+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"myd10, viirs_sr_vnp09ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vnp09ga",,16957,7268,24225,24225,0,0.7758833709272498,0.09558931888347694,0.06377463694934248,-0.0010638167079082387,0.7821814958888039,0.08878907559152867,0.059985004329627195,-0.0015490217514670616,0.8391293685170239,0.09828068046302285,1.0085119070100212,-0.00677047729672664,0.8391293685170239,0.09828068046302285
53,daily[myd10+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, viirs_sr_vj109ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vj109ga, viirs_sr_vj209ga",,16823,7210,24033,24033,0,0.7753669046146757,0.09637224779086447,0.06547098466556699,-0.0006664876255622271,0.7820533730788127,0.08977200838345406,0.06055986026297974,-0.0012661004484696525,0.8290595331306214,0.10460509525340822,1.0119708173833977,-0.008636712164495797,0.8290595331306214,0.10460509525340822
91,daily[myd10+gcomc+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,17822,7639,25461,25461,0,0.7864149038543184,0.09178223987459734,0.06135781322591928,-0.0003438165466277635,0.7820401790182647,0.08903085141728753,0.05916610971017033,0.001488639558903284,0.8677419933637472,0.08113794433067123,1.0041992285539298,-0.0010970694679940385,0.8677419933637472,0.08113794433067123
115,daily[myd10+sice+gcomc+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,18377,7877,26254,26254,0,0.7691568287677397,0.09532164166237322,0.06336072525317063,-0.0013283179367624388,0.7818396982394634,0.09065289024599701,0.06193809600005924,-0.0009041538649427225,0.8839231857767389,0.06977449323509755,1.017750160077486,-0.01176198924902716,0.8839231857767389,0.06977449323509755
85,daily[myd10+sice+gcomc+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, gcomc, viirs_sr_vj109ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vj109ga",,18106,7761,25867,25867,0,0.7660845367898634,0.09674380034982336,0.06531563706820945,-0.0014465590622077396,0.7806127638655954,0.0908751387028503,0.062344716127828124,-0.0005980101059876642,0.8727924827172088,0.07649191932952992,1.0042526328641268,-0.003193653181216227,0.8727924827172088,0.07649191932952992
51,daily[myd10+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"myd10, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vnp09ga, viirs_sr_vj109ga",,17199,7372,24571,24571,0,0.7786448578614592,0.09419371864436743,0.06271066447532803,-0.002278099375031494,0.7804234939736554,0.08927401666762616,0.05982631955220487,0.001868664411025056,0.8496344845900989,0.09055863846803391,1.00106561224905,0.0012139085906710534,0.8496344845900989,0.09055863846803391
15,daily[myd10+gcomc],daily_only_or_16day_only_combinations,daily,"myd10, gcomc",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc",,17276,7405,24681,24681,0,0.7809018172948685,0.09503434437334907,0.06455158074108591,0.00095067977089604,0.7790053089125915,0.0893235555313039,0.060708463645788496,-0.00018700994436626867,0.8426604561343679,0.09766692176178404,0.999174612760901,0.0003222051621064592,0.8426604561343679,0.09766692176178404
132,16day[mcd43a3_bluesky+viirs_vnp43ma3_bluesky],daily_only_or_16day_only_combinations,16day,,"mcd43a3_bluesky, viirs_vnp43ma3_bluesky",,"mcd43a3_bluesky, mcd43a3_bluesky_2020, mcd43a3_bluesky_2021, mcd43a3_bluesky_2022, mcd43a3_bluesky_2023, mcd43a3_bluesky_2024, mcd43a3_bluesky_2025, viirs_vnp43ma3_bluesky",28427,12183,40610,0,40610,0.7898969656237032,0.09837105279391066,0.06982760778924965,0.024028624505048016,0.7787551882921889,0.09596461798323727,0.06641362698786853,0.00022905879877750082,1.047326752522518,-0.0036038405500510295,0.9930603777050105,0.004457481895670301,1.047326752522518,-0.0036038405500510295
90,daily[myd10+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"myd10, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,17924,7683,25607,25607,0,0.7884349931635481,0.09103942141719971,0.06065589010104701,-0.0007773931000241766,0.7787213049310377,0.09015552550406056,0.06015419248162743,0.0014620167430064949,0.8699859731920047,0.07938715295898524,1.0093958358362465,-0.004325034015028151,0.8699859731920047,0.07938715295898524
114,daily[myd10+sice+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,18440,7903,26343,26343,0,0.7733641955539446,0.09419725571169157,0.06273306976027566,-0.001565659205179863,0.7771017931311466,0.09157283812191726,0.06202817258210603,-0.0011363163271700667,0.890259376165727,0.06571138462738702,1.0048698568537124,-0.004117963616723563,0.890259376165727,0.06571138462738702
93,daily[myd10+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,17271,7403,24674,24674,0,0.780384705639495,0.09367336188444171,0.062443369656447215,-0.001875512001669466,0.7764255082271021,0.09007967151363086,0.05972985323165432,0.001273836814731063,0.8523088166191536,0.08918929964861133,0.9992919483126148,0.0017101473397693745,0.8523088166191536,0.08918929964861133
126,daily[myd10+sice+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,18479,7920,26399,26399,0,0.7742448355043446,0.09375749981748792,0.06263871602617746,-0.0009995931949023213,0.776107100804743,0.0924049401721471,0.06205987705035763,-0.002857231524491839,0.8901610075478242,0.0663642268616057,1.0101703143232945,-0.009085078298931681,0.8901610075478242,0.0663642268616057
44,daily[myd10+sice+gcomc],daily_only_or_16day_only_combinations,daily,"myd10, sice, gcomc",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc",,17957,7696,25653,25653,0,0.7625651617030145,0.09793008907569123,0.06632802229766943,-0.0009314986187605578,0.77609630845591,0.09210385070236851,0.06377916219000607,-0.0010136443471087159,0.8624479780396748,0.08305963827183627,1.0139091444212782,-0.009533401964887389,0.8624479780396748,0.08305963827183627
17,daily[myd10+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"myd10, viirs_sr_vj109ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vj109ga",,16719,7166,23885,23885,0,0.7778597412365146,0.09639421830860233,0.06538914721726778,-0.0013458423590824817,0.7748632301200116,0.09043600958786126,0.06106520568906262,0.0005494056818663743,0.8281534923724845,0.10449325341615512,1.0010168510283173,-7.608773131539959e-05,0.8281534923724845,0.10449325341615512
50,daily[myd10+gcomc+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, gcomc, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vj209ga",,17385,7452,24837,24837,0,0.7842165273998161,0.09408583768191343,0.06400085180314449,0.0008519286205924644,0.7747099560048301,0.09016251700816058,0.06067333308851629,0.00013281033404691827,0.847345291407512,0.09472629602337657,0.9978399148689594,0.0014637205538634568,0.847345291407512,0.09472629602337657
54,daily[sice+gcomc+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"sice, gcomc, viirs_sr_vnp09ga",,"sice, gcomc, viirs_sr_vnp09ga",,11328,4856,16184,16184,0,0.7738164372040329,0.08874969328257284,0.059751453595383114,-0.002719428040092396,0.7746702241421888,0.08796020323539672,0.05959319697876032,0.0005690286222438152,1.0098545789457032,-0.008838324604868775,0.9861743500875223,0.009199368561504606,1.0098545789457032,-0.008838324604868775
52,daily[myd10+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vnp09ga, viirs_sr_vj209ga",,17065,7314,24379,24379,0,0.7801076301673899,0.09420899508589461,0.06288308813011036,-0.001225030296142201,0.7740734914797045,0.09043316856889848,0.06049328346010483,0.0006823298306850572,0.8467238612955994,0.09307803672557047,0.992120680474736,0.005548100549271684,0.8467238612955994,0.09307803672557047
56,daily[sice+gcomc+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"sice, gcomc, viirs_sr_vj209ga",,"sice, gcomc, viirs_sr_vj209ga",,8395,3598,11993,11993,0,0.7439308832775714,0.09764626422677446,0.06660217341441334,-0.0024723189417510416,0.7720489493025784,0.09383918754468212,0.06638190971420167,-0.0011674434220173312,0.98246338402475,0.00825060045417525,1.0250167343131529,-0.016223103474150458,0.98246338402475,0.00825060045417525
55,daily[sice+gcomc+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"sice, gcomc, viirs_sr_vj109ga",,"sice, gcomc, viirs_sr_vj109ga",,8645,3706,12351,12351,0,0.760976240319358,0.09496330298640707,0.06448264159246192,-0.004429059280875265,0.7704653316811365,0.09278108091432151,0.06475956519605475,0.0011040466232123966,1.0017349756436962,-0.005494922314765671,0.99864674067802,0.0019261819702395266,1.0017349756436962,-0.005494922314765671
18,daily[myd10+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vj209ga",,16466,7058,23524,23524,0,0.7774703063334077,0.09695701367362983,0.06653498685600631,-0.00022131801487914498,0.7689995110582855,0.0927113393205307,0.06197329095554358,-0.0012737474592640877,0.8181134688616198,0.11150341849217238,1.002235797340405,-0.0026506509001618106,0.8181134688616198,0.11150341849217238
84,daily[myd10+sice+gcomc+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, gcomc, viirs_sr_vnp09ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vnp09ga",,18329,7856,26185,26185,0,0.773937815521055,0.09425250333168925,0.0629355993577209,-0.0015021773616854899,0.7683631329596778,0.09342204777049219,0.06304291103863781,-0.0008984352501105547,0.8865433072689636,0.06806585480502658,1.000309411405424,-0.0010872375031469872,0.8865433072689636,0.06806585480502658
7,daily[viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,viirs_sr_vj209ga,,viirs_sr_vj209ga,,1456,625,2081,2081,0,0.7033319435932498,0.08695368153438551,0.05625315596153846,-0.005681480109890111,0.7664013015497466,0.07604196934822148,0.05280865197158967,0.00046203061965695936,0.9516949576881959,0.02700353407283107,1.012973620775568,-0.008151233657719525,0.9516949576881959,0.02700353407283107
63,daily[viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,7855,3367,11222,11222,0,0.7639641155180574,0.07776249321898762,0.05050568418395926,-0.0026043385981328244,0.7662090674133577,0.07462013287140165,0.04905413964855074,0.0014156088354581472,0.9970823152814582,-0.0006751387630263839,0.9886417364941339,0.008896246679610198,0.9970823152814582,-0.0006751387630263839
117,daily[myd10+sice+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,18006,7718,25724,25724,0,0.765313440236456,0.0968177389695011,0.06426100613969882,-0.003261800342658929,0.7659261757400656,0.09353698308138522,0.06384522934070941,0.00013192823653572868,0.8750949537207318,0.07321467915137414,1.0059662696120548,-0.0035114216718886704,0.8750949537207318,0.07321467915137414
47,daily[myd10+sice+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vj209ga",,17472,7488,24960,24960,0,0.7518208936213331,0.10126472397234818,0.06864476429218654,-0.0028953174201722756,0.7656218892352337,0.09384002390936967,0.0645176711297098,-0.0002622573755596262,0.8475653751174247,0.09023346314927339,1.0021881586737058,-0.0015923877434353972,0.8475653751174247,0.09023346314927339
88,daily[myd10+sice+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vnp09ga, viirs_sr_vj209ga",,17882,7664,25546,25546,0,0.7617807115040107,0.09756665241375007,0.06481383405297692,-0.0035122734519069457,0.7640001249219542,0.09465311149183506,0.064634712700046,0.001562412711074177,0.8687187630233457,0.07678971254853528,1.00663103994924,-0.0024794281263971207,0.8687187630233457,0.07678971254853528
129,16day[viirs_vj143ma3_bluesky],daily_only_or_16day_only_combinations,16day,,viirs_vj143ma3_bluesky,,viirs_vj143ma3_bluesky,12245,5248,17493,0,17493,0.7743491288408616,0.10232702224005334,0.07515305729603919,0.027227382298897512,0.7629667471634346,0.09961063852357521,0.07116050829650472,-0.0011053218281884263,1.093148527518315,-0.02769820191629402,0.9974095043655261,0.0005029165669020452,1.093148527518315,-0.02769820191629402
